ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),ATMOSPHERIC PRESSURE (hPa),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.37088,0.134003,8.463409,0.896472,1.059579,9.707936,-0.857147,-1.238256,0.669364,0.68396,0.134659,2.093185,63.0,-30.3879,-0.1099,-52.2873,77.1731,-6.0496,-5.1436,946.1696,5727,2019-11-30 14:33:00:894
-0.37088,0.134003,8.463409,0.901803,1.12967,9.699535,-1.259522,-1.022021,-1.165546,0.686401,0.281265,2.282562,63.0,-28.2669,-0.7355,-53.0167,77.1731,-6.0496,-5.1436,946.1696,5737,2019-11-30 14:33:00:904
-0.442673,0.361313,5.924637,0.881868,1.172001,9.696345,-1.284795,-0.797905,-4.063064,0.300339,0.54393,2.402298,63.0,-28.2669,-0.7355,-53.0167,77.1731,-6.0496,-5.1436,946.1696,5748,2019-11-30 14:33:00:915
0.074173,0.461807,5.627915,0.825812,1.167264,9.701852,-0.513559,-0.827164,-3.5772,0.123184,0.769943,2.388855,63.0,-28.978,-0.7507,-53.0167,77.1063,-6.836,-4.8652,946.1696,5759,2019-11-30 14:33:00:926
0.174683,-0.023926,7.582855,0.825812,1.167264,9.701852,-0.513559,-0.827164,-3.5772,0.123184,0.769943,2.388855,63.0,-28.978,-0.7507,-53.0167,77.1063,-6.836,-4.8652,946.1696,5767,2019-11-30 14:33:00:934
0.174683,-0.023926,7.582855,0.763154,1.151333,9.708882,-0.557198,-1.139202,-2.407206,0.007126,0.99231,2.348526,63.0,-31.0226,3.2654,-54.509,77.1063,-6.836,-4.8652,946.1696,5777,2019-11-30 14:33:00:944
0.18425,-0.239288,9.281754,0.673344,1.117022,9.719529,-0.287763,-1.397176,0.167471,-0.051498,0.719849,2.261795,63.0,-31.0226,3.2654,-54.509,77.1063,-6.836,-4.8652,946.1696,5788,2019-11-30 14:33:00:955
1.016953,-0.248856,10.944778,0.668468,1.092138,9.722692,0.377381,-1.307725,0.743936,0.012009,0.199402,2.041885,63.0,-30.3574,1.2512,-53.7628,74.2952,-6.5404,-3.963,946.1696,5797,2019-11-30 14:33:00:964
0.82074,0.119644,9.714859,0.668468,1.092138,9.722692,0.377381,-1.307725,0.743936,0.012009,0.199402,2.041885,63.0,-30.3574,1.2512,-53.7628,74.2952,-6.5404,-3.963,946.1696,5808,2019-11-30 14:33:00:975
0.82074,0.119644,9.714859,0.711592,1.079883,9.721002,0.047801,-0.887296,-0.220751,0.005905,-0.38945,1.669251,66.0,-30.3574,1.2512,-53.7628,74.2952,-6.5404,-3.963,946.1696,5817,2019-11-30 14:33:00:984
0.437881,0.811173,8.8367,0.803598,1.05687,9.71636,-0.559426,0.018209,-1.564916,-0.020966,-0.49939,1.588623,66.0,-28.2043,1.9836,-55.9692,74.2952,-6.5404,-3.963,946.1635,5827,2019-11-30 14:33:00:994
-0.004791,1.466797,8.776871,0.866101,1.027912,9.714096,-0.878195,0.40824,-1.17161,-0.096695,-0.270935,1.51532,66.0,-30.2933,3.9597,-54.512,68.1974,-6.0167,-5.095,946.1635,5838,2019-11-30 14:33:01:005
0.201004,1.483551,9.683746,0.866101,1.027912,9.714096,-0.878195,0.40824,-1.17161,-0.038086,-0.186645,1.538529,66.0,-30.2933,3.9597,-54.512,68.1974,-6.0167,-5.095,946.1635,5848,2019-11-30 14:33:01:015
0.201004,1.483551,9.683746,0.900433,1.019562,9.711854,-0.729703,0.456327,-0.167557,0.187958,0.014923,1.54953,66.0,-30.9738,5.2902,-53.7842,68.1974,-6.0167,-5.095,946.1635,5858,2019-11-30 14:33:01:025
0.397202,1.758728,10.258026,0.900433,1.019562,9.711854,-0.729703,0.456327,-0.167557,0.455505,0.209167,1.526321,66.0,-30.9738,5.2902,-53.7842,68.1974,-6.0167,-5.095,946.1635,5867,2019-11-30 14:33:01:034
0.174683,1.866409,9.913467,0.895027,1.068152,9.70713,-0.546114,0.787507,0.478291,0.561798,0.045471,1.511658,66.0,-32.3822,5.9372,-54.5242,65.4481,-6.2531,-5.2679,946.1635,5877,2019-11-30 14:33:01:044
0.177063,1.808975,9.542572,0.922581,1.131261,9.697395,-0.783366,0.687776,-0.139032,0.582565,-0.208633,1.470123,66.0,-32.3822,5.9372,-54.5242,65.4481,-6.2531,-5.2679,946.1635,5887,2019-11-30 14:33:01:054
0.177063,1.808975,9.542572,0.922581,1.131261,9.697395,-0.783366,0.687776,-0.139032,0.443298,-0.536072,1.31984,66.0,-33.8089,5.9113,-55.9936,65.4481,-6.2531,-5.2679,946.1635,5897,2019-11-30 14:33:01:064
0.14357,1.741974,7.850846,1.035126,1.198778,9.677904,-0.872717,0.505262,-1.771406,0.263687,-0.566605,1.262436,66.0,-33.8089,5.9113,-55.9936,65.4481,-6.2531,-5.2679,946.1635,5908,2019-11-30 14:33:01:075
0.14357,1.741974,7.850846,1.035126,1.198778,9.677904,-0.872717,0.505262,-1.771406,0.263687,-0.566605,1.262436,66.0,-32.3807,5.9265,-52.3209,64.2296,-7.0215,-6.105,946.1635,5917,2019-11-30 14:33:01:084
-0.284744,2.086548,6.431916,1.128816,1.209625,9.666073,-1.383718,0.849777,-3.282564,0.076767,-0.487183,1.286865,66.0,-32.3807,5.9265,-52.3209,64.2296,-7.0215,-6.105,946.1635,5927,2019-11-30 14:33:01:094
0.009567,1.875977,7.130615,1.211807,1.180717,9.659597,-1.286995,0.748705,-2.818749,-0.033173,-0.300262,1.384583,66.0,-32.3822,5.9402,-55.2582,64.2296,-7.0215,-6.105,946.1635,5937,2019-11-30 14:33:01:104
0.12204,1.658234,7.843674,1.211807,1.180717,9.659597,-1.106279,0.517212,-2.004471,-0.066162,0.005157,1.459122,66.0,-32.3822,5.9402,-55.2582,64.2296,-7.0215,-6.105,946.1635,5948,2019-11-30 14:33:01:115
0.12204,1.658234,7.843674,1.209517,1.141868,9.664553,-1.106279,0.517212,-2.004471,-0.181,0.299576,1.488449,66.0,-33.046,7.9544,-55.2704,60.3069,-6.6866,-7.1335,946.1635,5957,2019-11-30 14:33:01:124
0.117249,1.540985,9.707687,1.209517,1.141868,9.664553,-1.117215,0.380374,-0.637711,-0.389908,-0.035172,1.453003,66.0,-33.046,7.9544,-55.2704,60.3069,-6.6866,-7.1335,946.1635,5967,2019-11-30 14:33:01:134
-0.45224,1.727615,10.791626,1.218585,1.047761,9.674069,-1.171434,0.796471,1.094421,-0.437561,-0.465195,1.440796,66.0,-33.7585,7.9376,-55.2704,60.3069,-6.6866,-7.1335,946.1509,5977,2019-11-30 14:33:01:144
-0.878159,1.339981,10.427917,1.299137,0.963968,9.672301,-2.189781,0.446311,0.843329,-0.399689,-0.49086,1.488449,66.0,-33.7585,7.9376,-55.2704,60.3069,-6.6866,-7.1335,946.1509,5988,2019-11-30 14:33:01:155
-0.878159,1.339981,10.427917,1.299137,0.963968,9.672301,-2.189781,0.446311,0.843329,-0.181,-0.274612,1.570297,66.0,-35.1349,9.9319,-54.5486,60.0511,-5.6411,-7.6499,946.1509,5998,2019-11-30 14:33:01:165
-0.837494,1.081558,9.080765,1.375733,0.881326,9.669592,-2.221354,0.242548,-0.561095,-0.052734,-0.060806,1.5923,66.0,-35.1349,9.9319,-54.5486,60.0511,-5.6411,-7.6499,946.1509,6007,2019-11-30 14:33:01:174
-0.708282,0.701096,8.760132,1.375733,0.881326,9.669592,-2.099097,-0.155996,-0.998193,-0.052734,-0.060806,1.5923,63.0,-35.1212,10.614,-56.0211,60.0511,-5.6411,-7.6499,946.1509,6017,2019-11-30 14:33:01:184
-0.210571,0.689133,9.162125,1.366653,0.853366,9.673388,-2.099097,-0.155996,-0.998193,0.095093,0.364334,1.632599,63.0,-35.1212,10.614,-56.0211,60.0511,-5.6411,-7.6499,946.1509,6028,2019-11-30 14:33:01:195
-0.210571,0.689133,9.162125,1.366653,0.853366,9.673388,-2.099097,-0.155996,-0.998193,0.095093,0.364334,1.632599,63.0,-35.1212,10.614,-56.0211,60.0511,-5.6411,-7.6499,946.1509,6037,2019-11-30 14:33:01:204
0.94278,1.155731,9.796219,1.305029,0.830939,9.683844,-1.441412,-0.143155,-0.524139,-0.058838,0.133423,1.453003,63.0,-33.6639,11.9858,-53.0884,57.1736,-4.9921,-8.0415,946.1509,6048,2019-11-30 14:33:01:215
1.050446,1.371094,9.667007,1.288838,0.802136,9.68844,-0.212382,0.570722,0.006577,-0.058838,0.133423,1.453003,63.0,-34.375,11.9751,-53.8223,57.1736,-4.9921,-8.0415,946.1509,6058,2019-11-30 14:33:01:225
1.383057,0.356537,9.456436,1.288838,0.802136,9.68844,-0.257396,0.072554,-0.199855,-0.288498,-0.54216,1.35405,63.0,-34.375,11.9751,-53.8223,57.1736,-4.9921,-8.0415,946.1509,6068,2019-11-30 14:33:01:235
1.383057,0.356537,9.456436,1.368162,0.72646,9.683532,-0.257396,0.072554,-0.199855,-0.288498,-0.54216,1.35405,63.0,-34.343,13.3331,-55.2978,56.2539,-4.2483,-8.0419,946.1509,6077,2019-11-30 14:33:01:244
1.658234,-1.864014,6.929611,1.497361,0.649187,9.669894,0.210481,-1.966755,-2.365404,-0.374039,-0.875702,1.086502,63.0,-34.343,13.3331,-55.2978,56.2539,-4.2483,-8.0419,946.1509,6089,2019-11-30 14:33:01:256
1.658234,-1.864014,6.929611,1.497361,0.649187,9.669894,0.210481,-1.966755,-2.365404,-0.432678,-0.680222,0.926437,63.0,-33.5999,14.6957,-53.8361,56.2539,-4.2483,-8.0419,946.1509,6097,2019-11-30 14:33:01:264
1.974075,-3.141769,7.111466,1.595742,0.558062,9.659842,0.216249,-3.5195,-2.840588,-0.419235,-0.360123,0.850693,63.0,-33.5999,14.6957,-53.8361,56.2539,-4.2483,-8.0419,946.1509,6107,2019-11-30 14:33:01:274
2.416748,-2.959915,7.922638,1.625159,0.500082,9.658114,0.216249,-3.5195,-2.840588,-0.419235,-0.360123,0.850693,63.0,-35.0235,14.6637,-53.8376,54.8515,-2.923,-9.5516,946.1509,6118,2019-11-30 14:33:01:285
2.416748,-2.959915,7.922638,1.625159,0.500082,9.658114,0.216249,-3.5195,-2.840588,-0.419235,-0.360123,0.850693,63.0,-35.0235,14.6637,-53.8376,54.8515,-2.923,-9.5516,946.1509,6128,2019-11-30 14:33:01:295
2.892929,-1.536194,8.781662,1.628047,0.454281,9.65989,1.097032,-2.672998,-1.261584,-0.270172,0.074783,0.767624,63.0,-33.5846,15.3717,-53.8391,54.8515,-2.923,-9.5516,946.1348,6137,2019-11-30 14:33:01:304
2.519638,1.861618,9.047256,1.600451,0.455992,9.66442,0.837561,1.327273,-0.220671,0.306458,0.074783,0.699219,63.0,-33.5846,15.3717,-53.8391,54.8515,-2.923,-9.5516,946.1348,6147,2019-11-30 14:33:01:314
2.519638,1.861618,9.047256,1.600451,0.455992,9.66442,0.837561,1.327273,-0.220671,0.306458,0.074783,0.699219,63.0,-33.5846,15.3717,-53.8391,54.8515,-2.923,-9.5516,946.1348,6157,2019-11-30 14:33:01:324
2.569885,1.665405,7.802994,1.632995,0.480638,9.65778,0.928545,1.241636,-1.666326,0.33577,-0.333252,0.65033,63.0,-34.2636,16.7099,-54.5822,51.1741,-2.6651,-9.403,946.1348,6168,2019-11-30 14:33:01:335
2.888138,0.504883,6.223725,1.793483,0.469421,9.629821,1.076293,0.090658,-3.388102,-0.027084,-0.869583,0.435318,63.0,-34.2636,16.7099,-54.5822,51.1741,-2.6651,-9.403,946.1348,6177,2019-11-30 14:33:01:344
2.888138,0.504883,6.223725,1.793483,0.469421,9.629821,1.076293,0.090658,-3.388102,-0.451004,-1.069961,0.238632,63.0,-34.2636,16.7099,-54.5822,51.1741,-2.6651,-9.403,946.1348,6187,2019-11-30 14:33:01:354
1.926224,0.20578,5.577667,1.950476,0.386419,9.602953,0.109215,-0.178585,-3.936871,-0.788208,-1.091934,0.173859,63.0,-36.3693,18.0115,-53.8559,51.1741,-2.6651,-9.403,946.1348,6198,2019-11-30 14:33:01:365
0.729813,0.629318,4.998612,2.047047,0.304554,9.585783,-1.009224,0.150161,-4.540421,-0.915253,-0.977097,0.220306,63.0,-36.3693,18.0115,-53.8559,51.1741,-2.6651,-9.403,946.1348,6208,2019-11-30 14:33:01:375
0.354141,0.80159,6.116059,2.151996,0.1654,9.566187,-1.813964,0.666438,-3.828523,-0.960449,-0.86348,0.283829,61.0,-34.9442,18.0389,-53.1219,49.8403,-0.9664,-12.6781,946.1348,6218,2019-11-30 14:33:01:385
0.354141,0.80159,6.116059,2.21148,0.043602,9.553944,-1.496214,0.315469,-2.393157,-0.789413,-0.478622,0.621017,61.0,-34.9442,18.0389,-53.1219,49.8403,-0.9664,-12.6781,946.1348,6228,2019-11-30 14:33:01:395
0.870987,0.119644,7.322037,2.21148,0.043602,9.553944,-1.496214,0.315469,-2.393157,-0.472977,-0.212311,0.796951,61.0,-37.0789,17.9886,-52.388,49.8403,-0.9664,-12.6781,946.1348,6237,2019-11-30 14:33:01:404
1.4357,-0.526428,7.64267,2.226481,-0.034011,9.550498,-0.829763,-0.430342,-1.857802,-0.100372,0.122421,0.85437,61.0,-37.0789,17.9886,-52.388,49.8403,-0.9664,-12.6781,946.1348,6247,2019-11-30 14:33:01:414
1.852051,-0.957123,7.458435,2.212835,-0.061518,9.553532,-0.463287,-0.788216,-1.971966,0.007126,0.231171,0.837265,61.0,-36.4014,16.6534,-53.1143,54.272,0.3594,-13.0411,946.1348,6257,2019-11-30 14:33:01:424
1.852051,-0.957123,7.458435,2.212835,-0.061518,9.553532,-0.463287,-0.788216,-1.971966,0.007126,0.231171,0.837265,61.0,-36.4014,16.6534,-53.1143,54.272,0.3594,-13.0411,946.1348,6268,2019-11-30 14:33:01:435
1.842468,-1.10788,6.405579,2.169715,-0.089632,9.563194,-0.218536,-1.030697,-2.835266,-0.033173,0.388763,0.746857,61.0,-37.0621,18.6615,-51.6556,54.272,0.3594,-13.0411,946.1348,6277,2019-11-30 14:33:01:444
1.311264,-1.194015,6.379273,2.12197,-0.144593,9.573229,-0.774991,-1.028858,-3.187466,-0.299499,0.299576,0.699219,61.0,-37.0621,18.6615,-51.6556,54.272,0.3594,-13.0411,946.1232,6288,2019-11-30 14:33:01:455
1.976471,-1.540985,7.233505,2.110246,-0.240491,9.573893,-0.200075,-1.274835,-2.346818,-0.585388,-0.003403,0.621017,61.0,-36.3358,19.3558,-52.3956,52.803,0.8448,-12.4979,946.1232,6297,2019-11-30 14:33:01:464
2.069794,-1.737183,7.566101,2.120341,-0.314591,9.569512,-0.200075,-1.274835,-2.346818,-0.659912,-0.125549,0.492737,61.0,-36.3358,19.3558,-52.3956,52.803,0.8448,-12.4979,946.1232,6307,2019-11-30 14:33:01:474
2.069794,-1.737183,7.566101,2.120341,-0.314591,9.569512,-0.110209,-1.451906,-1.945312,-0.659912,-0.125549,0.492737,61.0,-36.3358,19.3558,-52.3956,52.803,0.8448,-12.4979,946.1232,6317,2019-11-30 14:33:01:484
1.823334,-1.70369,7.697708,2.132427,-0.423266,9.562634,-0.376842,-1.129989,-1.556307,-0.601273,2.59E-4,0.280167,61.0,-34.8785,20.7336,-50.9323,52.803,0.8448,-12.4979,946.1232,6328,2019-11-30 14:33:01:495
1.138977,-1.356735,8.530411,2.125621,-0.511,9.559864,-0.376842,-1.129989,-1.556307,-0.601273,2.59E-4,0.280167,61.0,-36.9995,21.3623,-50.9369,54.3608,2.9869,-12.5357,946.1232,6338,2019-11-30 14:33:01:505
0.598206,-1.17009,8.606979,2.125621,-0.511,9.559864,-1.019819,-0.813671,-0.913336,-0.409454,0.093124,0.264282,61.0,-36.9995,21.3623,-50.9369,54.3608,2.9869,-12.5357,946.1232,6347,2019-11-30 14:33:01:514
0.598206,-1.17009,8.606979,2.100333,-0.562139,9.562583,-1.574075,-0.585958,-0.967684,-0.1138,0.205521,0.336365,61.0,-36.9995,21.3669,-51.6708,54.3608,2.9869,-12.5357,946.1232,6357,2019-11-30 14:33:01:524
0.358917,-1.213165,8.145172,2.073168,-0.576524,9.567654,-1.574075,-0.585958,-0.967684,-0.1138,0.205521,0.336365,61.0,-36.9995,21.3669,-51.6708,54.3608,2.9869,-12.5357,946.1232,6368,2019-11-30 14:33:01:535
0.318253,-1.33519,8.312668,2.022964,-0.584734,9.577896,-1.702686,-0.673589,-1.332805,0.054779,0.310577,0.39743,61.0,-34.1171,22.7737,-49.4705,49.6176,3.4184,-11.9263,946.1232,6377,2019-11-30 14:33:01:544
0.318253,-1.33519,8.312668,2.022964,-0.584734,9.577896,-1.702686,-0.673589,-1.332805,0.068207,0.299576,0.37178,61.0,-34.1171,22.7737,-49.4705,49.6176,3.4184,-11.9263,946.1232,6387,2019-11-30 14:33:01:554
0.306274,-1.385437,8.468201,1.97388,-0.58963,9.587832,-1.684754,-0.791223,-1.114057,0.035233,0.207962,0.34613,61.0,-37.001,21.373,-53.1403,49.6176,3.4184,-11.9263,946.1232,6398,2019-11-30 14:33:01:565
0.437881,-1.21077,9.114258,1.97388,-0.58963,9.587832,-1.50911,-0.670422,-0.48341,0.035233,0.207962,0.34613,61.0,-37.001,21.373,-53.1403,49.6176,3.4184,-11.9263,946.1232,6408,2019-11-30 14:33:01:575
0.686737,-1.009766,9.595215,1.940703,-0.599462,9.593993,-1.262868,-0.452529,0.066586,0.036453,0.039352,0.321701,61.0,-34.1187,22.7844,-51.6754,49.829,3.5046,-11.4357,946.1232,6418,2019-11-30 14:33:01:585
0.856628,-0.720245,9.324829,1.94457,-0.595752,9.593441,-1.262868,-0.452529,0.066586,0.152512,-0.123108,0.302155,61.0,-34.1187,22.7844,-51.6754,49.829,3.5046,-11.4357,946.1232,6428,2019-11-30 14:33:01:595
0.856628,-0.720245,9.324829,1.94457,-0.595752,9.593441,-1.077007,-0.154084,-0.11379,0.152512,-0.123108,0.302155,61.0,-34.1187,22.7844,-51.6754,49.829,3.5046,-11.4357,946.1232,6438,2019-11-30 14:33:01:605
0.837494,-0.753738,9.013763,1.95386,-0.570011,9.593118,-1.092581,-0.176629,-0.870678,0.323547,-0.114563,0.276489,61.0,-35.5759,21.3989,-51.6708,49.829,3.5046,-11.4357,946.1074,6447,2019-11-30 14:33:01:614
1.083954,-0.373276,7.568497,1.97297,-0.513881,9.592378,-1.092581,-0.176629,-0.870678,0.363876,-0.14267,0.248398,61.0,-35.5759,21.3989,-51.6708,54.13,3.0037,-11.6226,946.1074,6458,2019-11-30 14:33:01:625
1.083954,-0.373276,7.568497,1.97297,-0.513881,9.592378,-0.870145,0.212776,-2.178267,0.245377,-0.182983,0.243515,61.0,-35.5759,21.3989,-51.6708,54.13,3.0037,-11.6226,946.1074,6468,2019-11-30 14:33:01:635
1.110275,-0.064606,6.98465,1.995983,-0.488745,9.58893,-0.932818,0.370851,-2.528106,0.148834,-0.218399,0.253281,61.0,-35.5759,21.3943,-50.9369,54.13,3.0037,-11.6226,946.1074,6477,2019-11-30 14:33:01:644
2.309067,-0.14357,8.059021,1.995983,-0.488745,9.58893,-0.932818,0.370851,-2.528106,0.041336,-0.294144,0.233734,61.0,-35.5759,21.3943,-50.9369,54.13,3.0037,-11.6226,946.1074,6487,2019-11-30 14:33:01:654
2.309067,-0.14357,8.059021,2.044961,-0.483982,9.578846,0.219726,0.374041,-1.454445,0.041336,-0.323471,0.178741,61.0,-34.166,20.755,-51.6647,51.031,2.8288,-12.051,946.1074,6498,2019-11-30 14:33:01:665
2.325821,-0.770493,8.635696,2.09055,-0.478292,9.569285,0.279591,-0.24908,-0.792185,0.102417,-0.311264,0.071243,61.0,-34.166,20.755,-51.6647,51.031,2.8288,-12.051,946.1074,6507,2019-11-30 14:33:01:674
2.620148,-0.966705,8.346161,2.09055,-0.478292,9.569285,0.527787,-0.498451,-1.084867,0.095093,-0.257492,-0.055801,61.0,-34.1187,22.7798,-50.9415,51.031,2.8288,-12.051,946.1074,6517,2019-11-30 14:33:01:684
2.531601,-0.856628,8.310272,2.142624,-0.461961,9.558564,0.527787,-0.498451,-1.084867,0.076767,-0.237961,-0.098557,61.0,-34.1187,22.7798,-50.9415,51.031,2.8288,-12.051,946.1074,6527,2019-11-30 14:33:01:694
2.531601,-0.856628,8.310272,2.142624,-0.461961,9.558564,0.076949,-0.197473,-0.775764,0.063324,-0.214752,-0.142548,61.0,-35.5438,22.7554,-52.4124,49.6045,2.7,-12.6344,946.1074,6537,2019-11-30 14:33:01:704
2.177475,-0.375671,9.102295,2.174408,-0.450135,9.551949,0.126415,0.244233,-0.189008,0.104858,-0.244049,-0.114441,61.0,-35.5438,22.7554,-52.4124,49.6045,2.7,-12.6344,946.1074,6547,2019-11-30 14:33:01:714
2.177475,-0.375671,9.102295,2.174408,-0.450135,9.551949,0.126415,0.244233,-0.189008,0.104858,-0.244049,-0.114441,61.0,-35.5438,22.7554,-52.4124,49.6045,2.7,-12.6344,946.1074,6557,2019-11-30 14:33:01:724
2.933594,0.038284,9.22673,2.221291,-0.422505,9.542418,0.662203,0.419465,-0.156492,0.148834,-0.247726,-0.120544,61.0,-35.5438,22.7524,-51.6769,49.6045,2.7,-12.6344,946.1074,6568,2019-11-30 14:33:01:735
3.266205,0.591034,8.039887,2.271181,-0.373693,9.532705,1.050373,0.927658,-1.251148,0.205048,-0.226959,-0.243942,61.0,-35.5438,22.7524,-51.6769,48.7014,2.4693,-13.104,946.1074,6577,2019-11-30 14:33:01:744
3.306885,0.813553,7.204788,2.271181,-0.373693,9.532705,1.050373,0.927658,-1.251148,0.117096,-0.209854,-0.339233,61.0,-35.5438,22.7524,-51.6769,48.7014,2.4693,-13.104,946.1074,6587,2019-11-30 14:33:01:754
3.306885,0.813553,7.204788,2.307196,-0.345612,9.525114,1.016353,1.11995,-2.107606,-0.038086,-0.237961,-0.403992,61.0,-34.1507,21.4233,-50.1999,48.7014,2.4693,-13.104,946.0964,6597,2019-11-30 14:33:01:764
2.773285,1.00499,7.10907,2.354821,-0.345862,9.513442,0.558608,1.374761,-2.258512,-0.232315,-0.361359,-0.413773,61.0,-34.1507,21.4233,-50.1999,48.7014,2.4693,-13.104,946.0964,6607,2019-11-30 14:33:01:774
2.246857,0.607773,7.666611,2.412055,-0.37178,9.498114,0.558608,1.374761,-2.258512,-0.32515,-0.391891,-0.302597,58.0,-37.0148,20.6863,-50.9323,51.3435,2.0211,-13.9027,946.0964,6618,2019-11-30 14:33:01:785
1.974075,0.148361,8.965912,2.412055,-0.37178,9.498114,-0.258095,0.728714,-1.057255,-0.246963,-0.305145,-0.180405,58.0,-37.0148,20.6863,-50.9323,51.3435,2.0211,-13.9027,946.0964,6627,2019-11-30 14:33:01:794
1.974075,0.148361,8.965912,2.45061,-0.393338,9.48737,-0.258095,0.728714,-1.057255,-0.246963,-0.305145,-0.180405,58.0,-36.2885,21.3745,-50.2014,51.3435,2.0211,-13.9027,946.0964,6638,2019-11-30 14:33:01:805
1.653442,-0.045471,9.985245,2.45325,-0.386931,9.486951,-0.689679,0.377215,0.486588,0.035233,-0.088898,0.021149,58.0,-36.2885,21.3745,-50.2014,51.3435,2.0211,-13.9027,946.0964,6647,2019-11-30 14:33:01:814
2.464615,-0.356537,9.973282,2.418942,-0.336917,9.497663,-0.190902,0.081745,0.726691,0.384644,0.221405,0.181183,58.0,-37.7594,19.3161,-50.9277,55.2544,2.2612,-14.4986,946.0964,6657,2019-11-30 14:33:01:824
3.299698,-0.232101,9.501892,2.418942,-0.336917,9.497663,0.875981,0.01487,0.209505,0.594772,0.317902,0.084686,58.0,-37.7594,19.3161,-50.9277,55.2544,2.2612,-14.4986,946.0964,6668,2019-11-30 14:33:01:835
3.692124,-0.069397,9.183655,2.375056,-0.259412,9.511162,1.171503,0.089682,-0.001553,0.483597,0.079681,-0.042374,58.0,-35.5911,20.726,-52.4017,55.2544,2.2612,-14.4986,946.0964,6678,2019-11-30 14:33:01:845
3.692124,-0.069397,9.183655,2.375056,-0.259412,9.511162,1.171503,0.089682,-0.001553,0.483597,0.079681,-0.042374,58.0,-35.5911,20.726,-52.4017,55.2544,2.2612,-14.4986,946.0964,6687,2019-11-30 14:33:01:854
3.912262,0.576675,8.276779,2.392343,-0.176063,9.508738,1.667926,0.558173,-0.844411,0.296677,-0.317383,-0.199966,58.0,-35.5911,20.7184,-50.9323,48.3964,1.0287,-14.1222,946.0964,6697,2019-11-30 14:33:01:864
3.349945,0.993027,7.735993,2.434285,-0.146403,9.49859,1.195401,1.007569,-1.404118,0.219711,-0.440765,-0.246384,58.0,-35.5911,20.7184,-50.9323,48.3964,1.0287,-14.1222,946.0964,6708,2019-11-30 14:33:01:875
2.567505,1.502686,7.975281,2.501831,-0.08708,9.481753,0.128346,1.494818,-1.479825,0.268585,-0.275818,-0.159637,58.0,-36.3037,20.6985,-50.1968,48.3964,1.0287,-14.1222,946.0964,6718,2019-11-30 14:33:01:885
2.567505,1.502686,7.975281,2.501831,-0.08708,9.481753,0.128346,1.494818,-1.479825,0.327225,-0.219635,-0.103439,58.0,-36.3037,20.6985,-50.1968,48.3964,1.0287,-14.1222,946.0964,6727,2019-11-30 14:33:01:894
3.098709,1.763504,8.231308,2.526735,-0.026146,9.475512,0.543999,1.766427,-1.059578,0.46283,-0.119446,0.041916,58.0,-37.7426,19.9936,-50.9308,49.9154,0.1528,-14.931,946.0964,6737,2019-11-30 14:33:01:904
3.538986,1.871185,8.09253,2.54926,0.043979,9.46941,1.287388,1.890294,-1.583593,0.486038,-0.145111,0.09935,58.0,-37.7426,19.9936,-50.9308,49.9154,0.1528,-14.931,946.089,6747,2019-11-30 14:33:01:914
3.94577,2.048264,6.826721,2.54926,0.043979,9.46941,1.287388,1.890294,-1.583593,0.431061,-0.16954,0.111557,58.0,-35.6384,18.6966,-52.3911,49.9154,0.1528,-14.931,946.089,6758,2019-11-30 14:33:01:925
3.94577,2.048264,6.826721,2.57921,0.10704,9.460793,1.489567,1.972101,-2.671499,0.431061,-0.16954,0.111557,58.0,-35.6384,18.6966,-52.3911,49.9154,0.1528,-14.931,946.089,6768,2019-11-30 14:33:01:935
4.338181,2.143967,6.393616,2.595021,0.139712,9.456042,1.773477,2.004794,-2.864769,0.325989,-0.097458,0.125,58.0,-38.472,19.2993,-50.9277,49.3977,-0.8163,-15.3459,946.089,6777,2019-11-30 14:33:01:944
4.409973,2.474182,7.02533,2.600463,0.182168,9.453824,1.852667,2.239732,-2.372075,0.275909,0.096771,0.101791,58.0,-38.472,19.2993,-50.9277,49.3977,-0.8163,-15.3459,946.089,6787,2019-11-30 14:33:01:954
4.409973,2.474182,7.02533,2.600463,0.182168,9.453824,1.852667,2.239732,-2.372075,0.275909,0.096771,0.101791,58.0,-36.319,20.0256,-50.9293,49.3977,-0.8163,-15.3459,946.089,6798,2019-11-30 14:33:01:965
4.256836,2.526825,7.104294,2.586751,0.224184,9.456683,1.838882,2.337535,-2.101393,0.240479,0.19574,0.076126,58.0,-36.319,20.0256,-50.9293,49.3977,-0.8163,-15.3459,946.089,6807,2019-11-30 14:33:01:974
3.723236,2.38086,7.12822,2.571944,0.250707,9.460054,1.256767,2.147848,-2.131058,0.135422,0.16275,0.06514,58.0,-37.0621,18.6615,-51.6556,47.1701,-1.3099,-15.2983,946.089,6817,2019-11-30 14:33:01:984
