TIME_OF_DAY,SPEED_mps,LATITUDE,LONGITUDE,ACCELEROMETER X (m/sÂ²),ACCELEROMETER Y (m/sÂ²),ACCELEROMETER Z (m/sÂ²),GRAVITY X (m/sÂ²),GRAVITY Y (m/sÂ²),GRAVITY Z (m/sÂ²),LINEAR ACCELERATION X (m/sÂ²),LINEAR ACCELERATION Y (m/sÂ²),LINEAR ACCELERATION Z (m/sÂ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION Z (azimuth Â°),ORIENTATION X (pitch Â°),ORIENTATION Y (roll Â°),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (Â°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
,,,,-1.436,4.982,6.611,-2.736,5.282,7.797,1.287,0.664,0.875,0.064,-0.192,-0.301,3474,2.7,-4.2,-50.3,31.3,-32.6,19.3,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36205,2019-09-28 09:41:43:031
,,,,-1.436,4.982,6.611,-2.736,5.282,7.797,0.817,-0.21,-0.538,0.039,-0.202,-0.315,3474,2.7,-4.2,-50.3,31.3,-32.6,19.3,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36215,2019-09-28 09:41:43:041
,,,,-1.656,4.886,6.791,-2.734,5.274,7.803,0.817,-0.21,-0.538,0.031,-0.174,-0.268,3474,2,-4.2,-48.1,31.3,-32.6,19.3,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36225,2019-09-28 09:41:43:051
,,,,-1.634,5.496,8.016,-2.728,5.269,7.808,2.012,-0.224,1.076,0.084,-0.137,-0.315,3474,2,-4.2,-48.1,31.3,-32.6,19.3,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36235,2019-09-28 09:41:43:061
,,,,-0.849,6.573,7.755,-2.728,5.269,7.808,1.433,1.256,-0.384,0.014,-0.236,-0.279,3474,1.3,-2.2,-47.4,33.1,-32.5,19.3,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36246,2019-09-28 09:41:43:072
,,,,-0.462,5.908,9.205,-2.718,5.263,7.815,2.312,0.773,1.354,0.025,-0.154,-0.345,3474,1.3,-2.2,-47.4,33.1,-32.5,19.3,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36255,2019-09-28 09:41:43:081
,,,,-0.462,5.908,9.205,-2.718,5.254,7.822,2.312,0.773,1.354,0.026,-0.115,-0.343,3474,4.1,-3.5,-48.1,33.1,-32.5,19.3,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36265,2019-09-28 09:41:43:091
,,,,-0.881,5.803,9.011,-2.718,5.254,7.822,1.882,0.773,1.638,0.006,-0.159,-0.387,3474,4.1,-3.5,-48.1,33.1,-32.5,19.3,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36276,2019-09-28 09:41:43:102
,,,,-1.847,5.099,7.839,-2.721,5.244,7.827,1.085,-0.073,-0.017,0.006,-0.159,-0.387,3209,1.3,-3.5,-49.6,35,-32.4,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36286,2019-09-28 09:41:43:112
,,,,-0.44,4.192,8.384,-2.719,5.231,7.837,2.203,-0.842,1.156,0.008,-0.224,-0.332,3209,1.3,-3.5,-49.6,35,-32.4,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36297,2019-09-28 09:41:43:123
,,,,-0.44,4.192,8.384,-2.719,5.231,7.837,2.203,-0.842,1.156,0.08,-0.153,-0.381,3209,1.3,-2.2,-51.1,35,-32.4,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36306,2019-09-28 09:41:43:132
,,,,-1.44,4.654,6.226,-2.727,5.226,7.838,0.786,-0.334,-1.683,0.043,-0.241,-0.327,3209,1.3,-2.2,-51.1,35,-32.4,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36316,2019-09-28 09:41:43:142
,,,,-1.17,3.592,7.698,-2.723,5.219,7.843,1.791,-1.591,-0.066,0.112,-0.192,-0.364,3209,2.7,-4.9,-48.9,32.3,-32.2,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36326,2019-09-28 09:41:43:152
,,,,-0.909,5.788,6.293,-2.723,5.219,7.843,1.791,-1.591,-0.066,0.145,-0.099,-0.366,3209,2.7,-4.9,-48.9,32.3,-32.2,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36337,2019-09-28 09:41:43:163
,,,,-0.909,5.788,6.293,-2.726,5.222,7.84,1.379,0.312,-1.217,0.139,-0.225,-0.343,3209,2,-4.2,-48.9,32.3,-32.2,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36346,2019-09-28 09:41:43:172
,,,,-1.546,7.49,8.322,-2.728,5.223,7.839,1.497,1.84,1.524,0.074,-0.157,-0.405,3209,2,-4.2,-48.9,32.3,-32.2,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.3372621,0.9,3.216,136.9,15 / 24,,36356,2019-09-28 09:41:43:182
,,,,0.232,7.346,11.218,-2.728,5.223,7.839,1.497,1.84,1.524,0.039,-0.292,-0.403,3209,1.2,-4.2,-48.9,35.3,-32.2,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36365,2019-09-28 09:41:43:191
,,,,0.232,7.346,11.218,-2.727,5.214,7.845,2.041,1.57,2.011,0.07,-0.174,-0.469,3209,1.2,-4.2,-48.9,35.3,-32.2,19.2,8,1006.6,49.38,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36376,2019-09-28 09:41:43:202
,,,,-1.457,5.058,7.499,-2.731,5.208,7.848,1.429,-0.426,-0.671,0.024,-0.267,-0.443,3209,0.5,-5.6,-50.3,35.3,-32.2,19.2,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36386,2019-09-28 09:41:43:212
,,,,-2.283,1.433,5.726,-2.741,5.193,7.854,0.957,-3.76,-1.804,0.112,-0.124,-0.426,3209,0.5,-5.6,-50.3,35.3,-32.2,19.2,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36396,2019-09-28 09:41:43:222
,,,,-2.283,1.433,5.726,-2.741,5.193,7.854,0.957,-3.76,-1.804,0.112,-0.124,-0.426,3209,0.5,-3.6,-48.9,35.5,-32,19.2,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36405,2019-09-28 09:41:43:231
,,,,-1.878,3.9,5.547,-2.751,5.188,7.854,0.855,-1.731,-2.036,0.156,-0.195,-0.371,3209,0.5,-3.6,-48.9,35.5,-32,19.2,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36416,2019-09-28 09:41:43:242
,,,,-0.89,7.662,8.763,-2.754,5.189,7.853,1.759,2.37,0.615,0.074,-0.239,-0.372,3209,0.5,-3.6,-48.1,35.5,-32,19.2,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36426,2019-09-28 09:41:43:252
,,,,-0.105,7.48,12.873,-2.754,5.189,7.853,1.759,2.37,0.615,0.007,-0.219,-0.399,3209,0.5,-3.6,-48.1,35.5,-32,19.2,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36436,2019-09-28 09:41:43:262
,,,,-0.105,7.48,12.873,-2.749,5.177,7.862,2.387,2.368,4.934,0.075,-0.096,-0.479,3209,0.5,-6.3,-48.9,39.9,-31.9,19.3,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36447,2019-09-28 09:41:43:273
,,,,-0.105,7.48,12.873,-2.749,5.177,7.862,1.164,1.072,1.888,0.07,-0.172,-0.496,3209,0.5,-6.3,-48.9,39.9,-31.9,19.3,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36457,2019-09-28 09:41:43:283
,,,,-1.687,5.738,9.126,-2.757,5.17,7.864,0.976,-0.925,-0.327,0.048,-0.186,-0.508,3209,0.5,-6.3,-48.9,39.9,-31.9,19.3,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36467,2019-09-28 09:41:43:293
,,,,-1.804,3.553,7.097,-2.771,5.154,7.869,0.976,-0.925,-0.327,0.059,-0.147,-0.507,3209,1.2,-4.2,-49.6,35.8,-31.8,19.3,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36477,2019-09-28 09:41:43:303
,,,,-1.804,3.553,7.097,-2.771,5.154,7.869,0.976,-0.925,-0.327,0.059,-0.147,-0.507,3209,1.2,-4.2,-49.6,35.8,-31.8,19.3,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.30995703,0.9,3.216,136.9,15 / 24,,36486,2019-09-28 09:41:43:312
,,,,-2.699,2.46,6.523,-2.795,5.137,7.872,-0.109,-2.065,-1.515,0.063,-0.162,-0.498,3534,0.5,-4.2,-48.1,35.8,-31.8,19.3,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.4151326,0.9,3.216,136.9,15 / 24,,36496,2019-09-28 09:41:43:322
,,,,-1.213,7.193,9.717,-2.795,5.137,7.872,1.489,1.829,1.971,0.147,-0.157,-0.424,3534,0.5,-4.2,-48.1,35.8,-31.8,19.3,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.4151326,0.9,3.216,136.9,15 / 24,,36506,2019-09-28 09:41:43:332
,,,,-1.213,7.193,9.717,-2.795,5.131,7.876,1.489,1.829,1.971,0.147,-0.157,-0.424,3534,0.5,-4.2,-48.1,35.8,-31.8,19.3,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.4151326,0.9,3.216,136.9,15 / 24,,36516,2019-09-28 09:41:43:342
,,,,-1.682,6.41,9.002,-2.797,5.125,7.879,1.176,1.045,1.56,0.039,-0.234,-0.471,3534,-0.2,-4.9,-49.6,39.4,-31.5,19.5,8,1006.6,52.72,29.99822,-95.74029,23,NaN,-0.4151326,0.9,3.216,136.9,15 / 24,,36526,2019-09-28 09:41:43:352
,,,,-1.682,6.41,9.002,-2.797,5.125,7.879,1.176,1.045,1.56,0.039,-0.234,-0.471,3534,-0.2,-4.9,-49.6,39.4,-31.5,19.5,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36536,2019-09-28 09:41:43:362
,,,,-1.57,4.195,8.274,-2.807,5.112,7.884,1.096,-1.063,0.587,0.079,-0.123,-0.487,3534,-0.2,-4.2,-48.9,39.4,-31.5,19.5,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36546,2019-09-28 09:41:43:372
,,,,-3.046,3.742,6.64,-2.807,5.112,7.884,1.096,-1.063,0.587,0.097,-0.22,-0.437,3534,-0.2,-4.2,-48.9,39.4,-31.5,19.5,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36556,2019-09-28 09:41:43:382
,,,,-3.046,3.742,6.64,-2.831,5.097,7.885,-0.05,-1.146,-1.173,0.097,-0.22,-0.437,3534,-0.9,-4.9,-47.4,41.9,-31.4,19.6,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36566,2019-09-28 09:41:43:392
,,,,-2.182,4.64,6.305,-2.833,5.093,7.887,0.634,0.661,-0.226,0.095,-0.236,-0.416,3534,0.5,-5.6,-48.1,41.9,-31.4,19.6,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36576,2019-09-28 09:41:43:402
,,,,-2.113,6.166,8.995,-2.833,5.085,7.892,0.751,0.919,1.686,0.063,-0.244,-0.408,3534,0.5,-5.6,-48.1,41.9,-31.4,19.6,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36586,2019-09-28 09:41:43:412
,,,,-2.017,5.838,10.588,-2.833,5.085,7.892,0.751,0.919,1.686,0.062,-0.228,-0.458,3534,0.5,-5.6,-48.1,41.9,-31.4,19.6,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36595,2019-09-28 09:41:43:421
,,,,-2.017,5.838,10.588,-2.833,5.085,7.892,0.751,0.919,1.686,0.062,-0.228,-0.458,3534,0.5,-5.6,-48.1,41.9,-31.4,19.6,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36605,2019-09-28 09:41:43:431
,,,,-1.979,5.673,10.009,-2.834,5.078,7.896,0.54,0.405,1.17,0.103,-0.234,-0.461,3534,-0.9,-5.6,-48.9,43.3,-31.2,19.7,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36616,2019-09-28 09:41:43:442
,,,,-2.785,4.202,6.717,-2.844,5.062,7.903,-0.286,-0.591,-1.683,0.075,-0.283,-0.436,3534,-0.9,-5.6,-48.9,43.3,-31.2,19.7,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.4151326,1.2,3.216,136.9,15 / 24,,36626,2019-09-28 09:41:43:452
,,,,-1.74,4.07,6.669,-2.844,5.062,7.903,1.11,-0.989,-1.147,0.091,-0.29,-0.431,3534,-0.9,-5.6,-48.9,43.3,-31.2,19.7,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36636,2019-09-28 09:41:43:462
,,,,-1.74,4.07,6.669,-2.844,5.062,7.903,1.11,-0.989,-1.147,0.074,-0.269,-0.431,3534,-0.2,-4.3,-47.4,43.3,-31.2,19.7,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36645,2019-09-28 09:41:43:471
,,,,-1.871,4.36,8.018,-2.841,5.052,7.91,1.008,0.09,0.665,0.074,-0.269,-0.431,3534,-0.2,-4.3,-47.4,43.3,-31.2,19.7,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36656,2019-09-28 09:41:43:482
,,,,-1.909,5.513,10.277,-2.835,5.041,7.92,1.008,0.09,0.665,0.072,-0.266,-0.43,3534,-1.7,-6.3,-47.4,45.8,-31,19.8,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36666,2019-09-28 09:41:43:492
,,,,-1.909,5.513,10.277,-2.835,5.041,7.92,0.974,0.618,2.066,0.085,-0.256,-0.428,3534,-1.7,-6.3,-47.4,45.8,-31,19.8,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36676,2019-09-28 09:41:43:502
,,,,-1.984,5.355,9.514,-2.829,5.035,7.926,0.995,0.404,1.834,0.118,-0.305,-0.437,3959,-1.6,-5.6,-45.2,45.8,-31,19.8,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36686,2019-09-28 09:41:43:512
,,,,-1.941,3.946,9.456,-2.824,5.024,7.935,0.891,-1.103,1.248,0.061,-0.317,-0.431,3959,-1.6,-5.6,-45.2,45.8,-31,19.8,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36695,2019-09-28 09:41:43:521
,,,,-2.601,4.319,8.284,-2.824,5.024,7.935,0.891,-1.103,1.248,0.128,-0.252,-0.437,3959,-3.8,-5.7,-46.7,49.2,-30.8,19.6,8,1006.6,52.72,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36705,2019-09-28 09:41:43:531
,,,,-2.601,4.319,8.284,-2.824,5.02,7.937,0.151,-0.68,-0.016,0.142,-0.319,-0.417,3959,-3.1,-7,-47.4,49.2,-30.8,19.6,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36715,2019-09-28 09:41:43:541
,,,,-2.213,4.633,7.97,-2.815,5.015,7.943,0.733,-0.178,1.072,0.12,-0.321,-0.422,3959,-3.1,-7,-47.4,49.2,-30.8,19.6,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36726,2019-09-28 09:41:43:552
,,,,-1.926,5.023,8.325,-2.815,5.015,7.943,0.733,-0.178,1.072,0.12,-0.336,-0.428,3959,-3.1,-5.7,-45.9,47.8,-30.8,19.5,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36736,2019-09-28 09:41:43:562
,,,,-1.689,5.645,7.482,-2.804,5.013,7.949,1.199,0.531,0.408,0.129,-0.311,-0.447,3959,-3.1,-5.7,-45.9,47.8,-30.8,19.5,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36746,2019-09-28 09:41:43:572
,,,,-1.835,4.982,8.339,-2.797,5.009,7.954,0.923,0.1,0.326,0.101,-0.347,-0.453,3959,-1.6,-5,-44.5,47.8,-30.8,19.5,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36756,2019-09-28 09:41:43:582
,,,,-1.835,4.982,8.339,-2.797,5.009,7.954,0.923,0.1,0.326,0.117,-0.289,-0.452,3959,-1.6,-5,-44.5,47.8,-30.8,19.5,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36765,2019-09-28 09:41:43:591
,,,,-2.299,4.745,8.758,-2.792,5.003,7.959,0.537,-0.265,0.745,0.133,-0.327,-0.443,3959,-1.6,-5.6,-46.7,45.5,-30.7,19.3,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.3954121,1.2,3.216,136.9,15 / 24,,36776,2019-09-28 09:41:43:602
,,,,-2.331,5.212,7.805,-2.785,4.999,7.964,0.348,0.126,-0.358,0.084,-0.335,-0.417,3959,-1.6,-5.6,-46.7,45.5,-30.7,19.3,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36786,2019-09-28 09:41:43:612
,,,,-2.331,5.212,7.805,-2.785,4.999,7.964,0.348,0.126,-0.358,0.084,-0.335,-0.417,3959,-1.6,-5.6,-46.7,45.5,-30.7,19.3,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36795,2019-09-28 09:41:43:621
,,,,-1.565,4.676,10.315,-2.769,4.992,7.974,1.266,-0.362,2.156,0.111,-0.372,-0.424,3959,-3.8,-6.4,-46.7,45.5,-30.7,19.3,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36805,2019-09-28 09:41:43:631
,,,,-2.175,5.537,8.126,-2.76,4.993,7.977,0.477,0.645,0.414,0.163,-0.297,-0.426,3959,-3.8,-6.4,-46.7,45.5,-30.7,19.3,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36816,2019-09-28 09:41:43:642
,,,,-1.929,5.681,8.435,-2.746,4.995,7.98,0.769,0.818,0.81,0.164,-0.394,-0.442,3959,-1.7,-7,-47.4,46.7,-30.6,19.1,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36826,2019-09-28 09:41:43:652
,,,,-1.608,5.307,6.654,-2.746,4.995,7.98,1.239,0.267,-1.569,0.16,-0.345,-0.438,3959,-1.7,-7,-47.4,46.7,-30.6,19.1,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36836,2019-09-28 09:41:43:662
,,,,-1.608,5.307,6.654,-2.732,4.998,7.983,1.239,0.267,-1.569,0.113,-0.356,-0.453,3959,-2.4,-7.7,-45.9,46.7,-30.6,19.1,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36846,2019-09-28 09:41:43:672
,,,,-1.484,4.343,6.621,-2.722,4.992,7.99,1.143,-0.703,-1.086,0.097,-0.344,-0.469,3959,-2.4,-7.7,-45.9,46.7,-30.6,19.1,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36856,2019-09-28 09:41:43:682
,,,,-1.156,4.18,8.899,-2.722,4.992,7.99,1.62,-0.76,1.616,0.127,-0.347,-0.48,3959,-4.5,-7.1,-47.4,51.5,-30.6,18.8,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36866,2019-09-28 09:41:43:692
,,,,-1.783,5.42,9.212,-2.709,4.985,7.999,1.62,-0.76,1.616,0.127,-0.347,-0.48,3959,-4.5,-7.1,-47.4,51.5,-30.6,18.8,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36876,2019-09-28 09:41:43:702
,,,,-1.603,5.803,8.116,-2.709,4.985,7.999,0.748,0.749,0.952,0.178,-0.314,-0.475,3959,-4.5,-7.1,-47.4,51.5,-30.6,18.8,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36886,2019-09-28 09:41:43:712
,,,,-1.603,5.803,8.116,-2.692,4.986,8.004,1.17,0.797,0.42,0.101,-0.42,-0.463,2905,-4.5,-7.1,-47.4,51.5,-30.6,18.8,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36896,2019-09-28 09:41:43:722
,,,,-1.048,4.91,8.535,-2.692,4.986,8.004,1.17,0.797,0.42,0.127,-0.344,-0.448,2905,-5.9,-6.4,-45.2,52.2,-30.6,18.6,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36906,2019-09-28 09:41:43:732
,,,,-1.73,4.965,7.482,-2.673,4.982,8.012,1.435,-0.037,0.188,0.155,-0.325,-0.453,2905,-5.9,-6.4,-45.2,52.2,-30.6,18.6,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36916,2019-09-28 09:41:43:742
,,,,-1.744,5.164,8.337,-2.667,4.981,8.015,0.588,0.377,0.361,0.139,-0.31,-0.469,2905,-5.9,-6.4,-45.2,52.2,-30.6,18.6,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.35445422,1.2,3.216,136.9,15 / 24,,36925,2019-09-28 09:41:43:751
,,,,-1.744,5.164,8.337,-2.667,4.981,8.015,0.588,0.377,0.361,0.122,-0.393,-0.454,2905,-5.3,-9.1,-43,56.4,-30.5,18.4,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,36936,2019-09-28 09:41:43:762
,,,,-1.546,5.252,8.562,-2.654,4.98,8.021,1.146,0.279,0.857,0.141,-0.307,-0.463,2905,-5.3,-9.1,-43,56.4,-30.5,18.4,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,36945,2019-09-28 09:41:43:771
,,,,-1.429,5.413,8.475,-2.645,4.979,8.024,1.004,0.644,0.415,0.122,-0.421,-0.48,2905,-5.3,-9.1,-43,56.4,-30.5,18.4,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,36956,2019-09-28 09:41:43:782
,,,,-1.35,4.999,7.028,-2.636,4.979,8.027,1.159,0.036,-0.725,0.166,-0.302,-0.486,2905,-6,-8.4,-46.6,56.4,-30.5,18.4,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,36966,2019-09-28 09:41:43:792
,,,,-1.35,4.999,7.028,-2.636,4.979,8.027,1.159,0.036,-0.725,0.166,-0.302,-0.486,2905,-6,-8.4,-46.6,56.4,-30.5,18.4,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,36976,2019-09-28 09:41:43:802
,,,,-1.881,4.836,6.217,-2.63,4.978,8.029,0.783,-0.109,-1.424,0.12,-0.329,-0.482,2905,-6,-7.8,-45.9,54.4,-30.5,18.2,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,36986,2019-09-28 09:41:43:812
,,,,-1.95,4.637,8.313,-2.623,4.972,8.036,0.808,-0.078,1.019,0.119,-0.343,-0.471,2905,-6,-7.8,-45.9,54.4,-30.5,18.2,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,36995,2019-09-28 09:41:43:821
,,,,-1.754,5.425,9.677,-2.623,4.972,8.036,0.808,-0.078,1.019,0.135,-0.329,-0.459,2905,-5.3,-9.8,-45.2,54.4,-30.5,18.2,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,37006,2019-09-28 09:41:43:832
,,,,-2.343,6.709,10.141,-2.616,4.973,8.037,0.239,1.336,0.64,0.138,-0.279,-0.455,2905,-5.3,-9.8,-45.2,54.4,-30.5,18.2,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,37016,2019-09-28 09:41:43:842
,,,,-2.343,6.709,10.141,-2.607,4.974,8.04,0.728,1.517,1.777,0.158,-0.424,-0.448,2905,-6.7,-9.1,-45.9,57.5,-30.5,18,8,1006.6,52.7,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,37026,2019-09-28 09:41:43:852
,,,,-2.137,6.303,8.195,-2.596,4.98,8.039,0.23,0.375,-2.072,0.172,-0.334,-0.457,2905,-6.7,-9.1,-45.9,57.5,-30.5,18,8,1006.6,51.53,29.99823,-95.74028,23,NaN,-0.37518597,1.2,3.216,136.9,15 / 24,,37037,2019-09-28 09:41:43:863
